id,gene,description
cg07902673,LMO4,LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]
cg07949083,CDV3,CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]
cg07956515,FAM126A,family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]
cg07968857,ZNF841,zinc finger protein 841 [Source:HGNC Symbol;Acc:HGNC:27611]
cg07985397,CNOT2,CCR4-NOT transcription complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:7878]
cg07992625,ATF7,activating transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:792]
cg08018825,SEL1L3,SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]
cg08036278,SYVN1,synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]
cg08037937,RHOQ,ras homolog family member Q [Source:HGNC Symbol;Acc:HGNC:17736]
cg08050748,TRIM9,tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]
cg08059845,FCGRT,Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]
cg08083041,KIAA1199,NA
cg08140458,ZNF586,zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]
cg08233594,ROBO1,roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]
cg08239869,CCDC113,coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]
cg08242636,CBFB,core-binding factor beta subunit [Source:HGNC Symbol;Acc:HGNC:1539]
cg08252303,KCNMA1,potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]
cg08259313,NSUN4,NOP2/Sun RNA methyltransferase family member 4 [Source:HGNC Symbol;Acc:HGNC:31802]
cg08277196,BMPR1A,bone morphogenetic protein receptor type 1A [Source:HGNC Symbol;Acc:HGNC:1076]
cg08309135,RBM28,RNA binding motif protein 28 [Source:HGNC Symbol;Acc:HGNC:21863]
cg08336152,MAPK7,mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]
cg08343042,TMEM163,transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]
cg08358392,L3MBTL3,L3MBTL3, histone methyl-lysine binding protein [Source:HGNC Symbol;Acc:HGNC:23035]
cg08363339,SLMO2,NA
cg08397344,FNDC1,fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]
cg08440162,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972]
cg08450256,UFSP1,UFM1 specific peptidase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:33821]
cg08467108,EGLN2,egl-9 family hypoxia inducible factor 2 [Source:HGNC Symbol;Acc:HGNC:14660]
cg08468138,AZIN1,antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]
cg08470180,C5orf24,chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]
cg08491805,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483]
cg08496998,RNF216,ring finger protein 216 [Source:HGNC Symbol;Acc:HGNC:21698]
cg08506260,MIAT,myocardial infarction associated transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:33425]
cg08528616,ZXDC,ZXD family zinc finger C [Source:HGNC Symbol;Acc:HGNC:28160]
cg08535938,USP21,ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]
cg08541497,C8orf76,chromosome 8 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:25924]
cg08551725,SCRN1,secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]
cg08583059,C17orf37,NA
cg08584430,IP6K1,inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360]
cg08603125,SRPK1,SRSF protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:11305]
cg08608762,C6orf203,chromosome 6 open reading frame 203 [Source:HGNC Symbol;Acc:HGNC:17971]
cg08633074,TXNDC11,thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]
cg08642743,EXOC7,exocyst complex component 7 [Source:HGNC Symbol;Acc:HGNC:23214]
cg08696470,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]
cg08719081,ALX3,ALX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:449]
cg08719289,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]
cg08719486,DAPK1,death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]
cg08737421,MAX,MYC associated factor X [Source:HGNC Symbol;Acc:HGNC:6913]
cg08747777,CDH11,cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]
cg08753222,INPPL1,inositol polyphosphate phosphatase like 1 [Source:HGNC Symbol;Acc:HGNC:6080]
cg08754967,DIP2C,disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]
cg08763292,ZSWIM5,zinc finger SWIM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:29299]
cg08788819,NRIP1,nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]
cg08806632,LYL1,LYL1, basic helix-loop-helix family member [Source:HGNC Symbol;Acc:HGNC:6734]
cg08831594,TSPAN15,tetraspanin 15 [Source:HGNC Symbol;Acc:HGNC:23298]
cg08863844,MRC2,mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]
cg08869244,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1 [Source:HGNC Symbol;Acc:HGNC:7716]
cg08889748,ZNF639,zinc finger protein 639 [Source:HGNC Symbol;Acc:HGNC:30950]
cg08923160,APOB48R,NA
cg08925066,SEC23A,Sec23 homolog A, coat complex II component [Source:HGNC Symbol;Acc:HGNC:10701]
cg09009042,PPP1R8,protein phosphatase 1 regulatory subunit 8 [Source:HGNC Symbol;Acc:HGNC:9296]
cg09017894,SLC44A3,solute carrier family 44 member 3 [Source:HGNC Symbol;Acc:HGNC:28689]
cg09025324,DSE,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]
cg09049982,ITCH,itchy E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13890]
cg09054876,PECI,NA
cg09056501,RNFT1,ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]
cg09064252,DYSF,dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]
cg09117878,STXBP3,syntaxin binding protein 3 [Source:HGNC Symbol;Acc:HGNC:11446]
cg09119654,KIAA1841,KIAA1841 [Source:HGNC Symbol;Acc:HGNC:29387]
cg09121269,PNMA1,PNMA family member 1 [Source:HGNC Symbol;Acc:HGNC:9158]
cg09126043,CEP350,centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]
cg09134012,ELAC2,elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
cg09139451,TRAF5,TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035]
cg09141351,SMARCE1,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 [Source:HGNC Symbol;Acc:HGNC:11109]
cg09166990,ZNF25,zinc finger protein 25 [Source:HGNC Symbol;Acc:HGNC:13043]
cg09169839,FARSB,phenylalanyl-tRNA synthetase beta subunit [Source:HGNC Symbol;Acc:HGNC:17800]
cg09179046,MKL2,MKL1/myocardin like 2 [Source:HGNC Symbol;Acc:HGNC:29819]
cg09184502,AIM1,NA
cg09222287,ALCAM,activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]
cg09246924,CLN5,CLN5, intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]
cg09247534,C1orf9,NA
cg09285771,PSMA6,proteasome subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:9535]
cg09303312,TTC27,tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]
cg09310644,ZFP90,ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]
cg09334331,GATAD2A,GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]
cg09336228,DDX19A,DEAD-box helicase 19A [Source:HGNC Symbol;Acc:HGNC:25628]
cg09357684,THAP3,THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]
cg09386139,PHF23,PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]
cg09419297,HMG20A,high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]
cg09431913,EGR3,early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]
cg09447007,C7orf44,NA
cg09451763,EI24,EI24, autophagy associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:13276]
cg09459719,ATP1B3,ATPase Na+/K+ transporting subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:806]
cg09463466,LINGO1,leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]
cg09476149,TRAP1,TNF receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16264]
cg09498106,UPF1,UPF1, RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]
cg09504571,MRPL28,mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]
cg09506385,PAK4,p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]
cg09507934,ORAI2,ORAI calcium release-activated calcium modulator 2 [Source:HGNC Symbol;Acc:HGNC:21667]
cg09565657,VCPIP1,valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
cg09584591,TGFBI,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]
cg09593286,SQRDL,NA
cg09605111,NUP50,nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]
cg09619309,TPD52,tumor protein D52 [Source:HGNC Symbol;Acc:HGNC:12005]
cg09722643,CA2,carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]
cg09733103,SFXN4,sideroflexin 4 [Source:HGNC Symbol;Acc:HGNC:16088]
cg09753865,MPP3,membrane palmitoylated protein 3 [Source:HGNC Symbol;Acc:HGNC:7221]
cg09758869,GSPT1,G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]
cg09760387,CPD,carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
cg09798333,TBC1D24,TBC1 domain family member 24 [Source:HGNC Symbol;Acc:HGNC:29203]
cg09801607,CTPS,NA
cg09827065,GFER,growth factor, augmenter of liver regeneration [Source:HGNC Symbol;Acc:HGNC:4236]
cg09855001,RPL30,ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]
cg09882128,OTUD1,OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]
cg09898070,MSH6,mutS homolog 6 [Source:HGNC Symbol;Acc:HGNC:7329]
cg09923756,DAZAP1,DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683]
cg09932694,ATAD3A,ATPase family, AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]
cg09972561,VPS13C,vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]
cg09980195,PPM1A,protein phosphatase, Mg2+/Mn2+ dependent 1A [Source:HGNC Symbol;Acc:HGNC:9275]
cg10115191,TUBA8,tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]
cg10154122,SPINT2,serine peptidase inhibitor, Kunitz type 2 [Source:HGNC Symbol;Acc:HGNC:11247]
cg10165864,PDK1,pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]
cg10167478,C15orf44,NA
cg10203522,NUDT16L1,nudix hydrolase 16 like 1 [Source:HGNC Symbol;Acc:HGNC:28154]
cg10207052,SLC10A7,solute carrier family 10 member 7 [Source:HGNC Symbol;Acc:HGNC:23088]
cg10207787,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha [Source:HGNC Symbol;Acc:HGNC:9304]
cg10217953,MTFR1,mitochondrial fission regulator 1 [Source:HGNC Symbol;Acc:HGNC:29510]
cg10223225,GPR125,NA
cg10240449,PFN1,profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]
cg10250651,PNN,pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]
cg10281889,ZDHHC1,zinc finger DHHC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17916]
cg10286983,ALDH5A1,aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]
cg10315375,FAM193B,family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]
cg10319600,TMEM19,transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]
cg10341152,RFXAP,regulatory factor X associated protein [Source:HGNC Symbol;Acc:HGNC:9988]
cg10343787,PLLP,plasmolipin [Source:HGNC Symbol;Acc:HGNC:18553]
cg10361659,RNASEH2B,ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]
cg10364514,CPLX1,complexin 1 [Source:HGNC Symbol;Acc:HGNC:2309]
cg10376598,LPAR2,lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]
cg10400707,VANGL2,VANGL planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:15511]
cg10427793,PAPD4,poly(A) RNA polymerase D4, non-canonical [Source:HGNC Symbol;Acc:HGNC:26776]
cg10517222,C17orf58,chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568]
cg10519840,C6orf145,NA
cg10533331,RASGRP1,RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]
cg10536303,DCAF11,DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]
cg10558228,ASH1L,ASH1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:19088]
cg10558616,MAP7,microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]
cg10680411,PGBD1,piggyBac transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:19398]
cg10683527,NEIL3,nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]
cg10694761,FAM86B1,family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]
cg10698098,WTAP,WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]
cg10732871,GPX4,glutathione peroxidase 4 [Source:HGNC Symbol;Acc:HGNC:4556]
cg10770076,TMEM45A,transmembrane protein 45A [Source:HGNC Symbol;Acc:HGNC:25480]
cg10806586,C14orf28,chromosome 14 open reading frame 28 [Source:HGNC Symbol;Acc:HGNC:19834]
cg10819847,KLF2,Kruppel like factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]
cg10820988,HIAT1,NA
cg10823546,NAA35,N(alpha)-acetyltransferase 35, NatC auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:24340]
cg10825850,DDX41,DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]
cg10828210,VCP,valosin containing protein [Source:HGNC Symbol;Acc:HGNC:12666]
cg10876928,SDC4,syndecan 4 [Source:HGNC Symbol;Acc:HGNC:10661]
cg10878170,CREBL2,cAMP responsive element binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:2350]
cg10878896,CS,citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]
cg10888390,UTP11L,NA
cg10919177,ZNF445,zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]
cg10926516,MBTPS1,membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]
cg10933774,STARD10,StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]
cg10936230,RAB27A,RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]
cg10965478,KLF13,Kruppel like factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]
cg10983056,ATP11A,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]
cg10994292,SLC25A46,solute carrier family 25 member 46 [Source:HGNC Symbol;Acc:HGNC:25198]
cg11007123,SPTAN1,spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]
cg11007426,AEN,apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]
cg11038604,DCLRE1C,DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]
cg11046380,DYNC1I2,dynein cytoplasmic 1 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2964]
cg11072113,VWCE,von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]
cg11115143,TTC30A,tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]
cg11127732,MRPS9,mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:HGNC:14501]
cg11164506,TIPIN,TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]
cg11176186,ADRM1,adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:HGNC:15759]
cg11192537,ARHGEF7,Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]
cg11220437,CLK4,CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]
cg11223003,AAK1,AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]
cg11239111,UXS1,UDP-glucuronate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:17729]
cg11325604,TULP3,tubby like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425]
cg11351475,KIAA0913,NA
cg11361262,ST3GAL5,ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10872]
cg11379337,NR4A2,nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]
cg11380830,NOC3L,NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]
cg11393995,SERPINB1,serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]
cg11404039,PLRG1,pleiotropic regulator 1 [Source:HGNC Symbol;Acc:HGNC:9089]
cg11453400,AFAP1L2,actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]
cg11512800,ENDOD1,endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]
cg11523160,SMYD2,SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]
cg11528995,IGSF3,immunoglobulin superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:5950]
cg11534937,TNRC18,trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]
cg11542402,OPTN,optineurin [Source:HGNC Symbol;Acc:HGNC:17142]
cg11558135,WNK1,WNK lysine deficient protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:14540]
cg11607927,XPO1,exportin 1 [Source:HGNC Symbol;Acc:HGNC:12825]
cg11625933,GBE1,1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]
cg11650479,RHOBTB1,Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]
cg11651430,UBL3,ubiquitin like 3 [Source:HGNC Symbol;Acc:HGNC:12504]
cg11665333,WDR82,WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826]
cg11695601,CHN1,chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]
cg11701312,RPS5,ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]
cg11718315,PARP16,poly(ADP-ribose) polymerase family member 16 [Source:HGNC Symbol;Acc:HGNC:26040]
cg11736500,EIF4A1,eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]
cg11768167,HLA-F,major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]
cg11806389,ZNF446,zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]
cg11826460,EPRS,glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]
cg11846816,CDK2AP2,cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]
cg11859953,CDK7,cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]
cg11926063,RAB7A,RAB7A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9788]
cg11952714,SNX7,sorting nexin 7 [Source:HGNC Symbol;Acc:HGNC:14971]
cg12072973,PLEKHO1,pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]
cg12113898,RPL27,ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]
cg12123211,MADD,MAP kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766]
cg12169365,RIN3,Ras and Rab interactor 3 [Source:HGNC Symbol;Acc:HGNC:18751]
cg12171396,TRAFD1,TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]
cg12212206,RRBP1,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]
cg12233946,BIRC6,baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]
cg12243582,ZNF138,zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]
cg12256550,CREB3L1,cAMP responsive element binding protein 3 like 1 [Source:HGNC Symbol;Acc:HGNC:18856]
cg12271966,PATZ1,POZ/BTB and AT hook containing zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13071]
cg12311132,RCN1,reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]
cg12334247,LASS6,NA
cg12382398,ANPEP,alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]
cg12391232,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]
cg12413918,ERBB2,erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]
cg12465704,SYPL2,synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]
cg12500884,U2AF2,U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]
cg12501923,FBF1,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
cg12539171,C1orf151,NA
cg12548454,PSAT1,phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]
cg12565055,TTC28,tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]
cg12575181,PIGH,phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964]
cg12580870,CCAR1,cell division cycle and apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:24236]
cg12598099,ZCCHC2,zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]
cg12615100,SFPQ,splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]
cg12664038,BCAN,brevican [Source:HGNC Symbol;Acc:HGNC:23059]
cg12676444,NGLY1,N-glycanase 1 [Source:HGNC Symbol;Acc:HGNC:17646]
cg12683929,BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:4200]
cg12708634,KITLG,KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]
cg12733430,KLHL8,kelch like family member 8 [Source:HGNC Symbol;Acc:HGNC:18644]
cg12767885,INPP5A,inositol polyphosphate-5-phosphatase A [Source:HGNC Symbol;Acc:HGNC:6076]
cg12802086,MECR,mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]
cg12802329,RIOK3,RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]
cg12814969,LIN54,lin-54 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:25397]
cg12817423,PPP1R12A,protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]
cg12820608,RARG,retinoic acid receptor gamma [Source:HGNC Symbol;Acc:HGNC:9866]
cg12827798,UCHL3,ubiquitin C-terminal hydrolase L3 [Source:HGNC Symbol;Acc:HGNC:12515]
cg12850242,PCYOX1,prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]
cg12878982,TMEM120B,transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]
cg12883826,CAMK2D,calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]
cg12926720,TGFBR2,transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773]
cg12957265,ZNF280D,zinc finger protein 280D [Source:HGNC Symbol;Acc:HGNC:25953]
cg12986628,RNF26,ring finger protein 26 [Source:HGNC Symbol;Acc:HGNC:14646]
cg13012868,GPR68,G protein-coupled receptor 68 [Source:HGNC Symbol;Acc:HGNC:4519]
cg13036321,SC4MOL,NA
cg13076718,ZNF77,zinc finger protein 77 [Source:HGNC Symbol;Acc:HGNC:13150]
cg13085976,C9orf167,NA
cg13109045,SIVA1,SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]
cg13118545,NFE2L3,nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]
cg13120875,TPK1,thiamin pyrophosphokinase 1 [Source:HGNC Symbol;Acc:HGNC:17358]
cg13137476,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]
cg13150040,PPP1R15B,protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951]
cg13160221,HR,HR, lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]
cg13199589,RIMKLA,ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725]
cg13204435,DPY19L4,dpy-19 like 4 [Source:HGNC Symbol;Acc:HGNC:27829]
cg13217159,CAPRIN2,caprin family member 2 [Source:HGNC Symbol;Acc:HGNC:21259]
cg13277939,CTAGE5,CTAGE family member 5, ER export factor [Source:HGNC Symbol;Acc:HGNC:7057]
cg13282195,NAPRT1,NA
cg13291004,DHX30,DExH-box helicase 30 [Source:HGNC Symbol;Acc:HGNC:16716]
cg13313295,CNOT6L,CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042]
cg13339112,KRCC1,lysine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28039]
cg13343565,PLD2,phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]
cg13382694,ZNF652,zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147]
cg13383851,ZNF749,zinc finger protein 749 [Source:HGNC Symbol;Acc:HGNC:32783]
cg13388944,C1orf123,chromosome 1 open reading frame 123 [Source:HGNC Symbol;Acc:HGNC:26059]
cg13419700,SELK,NA
cg13429675,COMMD4,COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]
cg13442749,PHF2,PHD finger protein 2 [Source:HGNC Symbol;Acc:HGNC:8920]
cg13449787,TTC26,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882]
cg13452400,CMPK2,cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]
cg13462030,TNFRSF10B,TNF receptor superfamily member 10b [Source:HGNC Symbol;Acc:HGNC:11905]
cg13468252,C1orf128,NA
