id,gene,description
cg10954182,NFYB,nuclear transcription factor Y subunit beta [Source:HGNC Symbol;Acc:HGNC:7805]
cg10979891,SMOC1,SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:HGNC:20318]
cg11027354,DAP,death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]
cg11032776,HIPK3,homeodomain interacting protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:4915]
cg11038604,DCLRE1C,DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]
cg11062095,C5orf15,chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656]
cg11088051,SLC25A3,solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]
cg11176186,ADRM1,adhesion regulating molecule 1 [Source:HGNC Symbol;Acc:HGNC:15759]
cg11207300,METAP2,methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]
cg11235921,C1orf170,NA
cg11286122,PHLDB1,pleckstrin homology like domain family B member 1 [Source:HGNC Symbol;Acc:HGNC:23697]
cg11318576,CDC42SE2,CDC42 small effector 2 [Source:HGNC Symbol;Acc:HGNC:18547]
cg11336311,ID3,inhibitor of DNA binding 3, HLH protein [Source:HGNC Symbol;Acc:HGNC:5362]
cg11351475,KIAA0913,NA
cg11351522,HIST1H4J,histone cluster 1 H4 family member j [Source:HGNC Symbol;Acc:HGNC:4785]
cg11367633,CHD6,chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057]
cg11372683,CNOT8,CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]
cg11436475,YIF1B,Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]
cg11443787,MLLT10,MLLT10, histone lysine methyltransferase DOT1L cofactor [Source:HGNC Symbol;Acc:HGNC:16063]
cg11453400,AFAP1L2,actin filament associated protein 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25901]
cg11487037,MATR3,matrin 3 [Source:HGNC Symbol;Acc:HGNC:6912]
cg11494123,PC,pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]
cg11495915,KCTD6,potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]
cg11526405,SH3GLB2,SH3 domain containing GRB2 like, endophilin B2 [Source:HGNC Symbol;Acc:HGNC:10834]
cg11533392,SAP130,Sin3A associated protein 130 [Source:HGNC Symbol;Acc:HGNC:29813]
cg11537406,SLC37A2,solute carrier family 37 member 2 [Source:HGNC Symbol;Acc:HGNC:20644]
cg11540838,ZMIZ2,zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]
cg11594299,RADIL,Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]
cg11623036,FNIP1,folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
cg11628034,RPS16,ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]
cg11640610,ZNRF3,zinc and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:18126]
cg11647421,LRRC56,leucine rich repeat containing 56 [Source:HGNC Symbol;Acc:HGNC:25430]
cg11664456,SF3A3,splicing factor 3a subunit 3 [Source:HGNC Symbol;Acc:HGNC:10767]
cg11701312,RPS5,ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]
cg11738162,VOPP1,VOPP1, WBP1/VOPP1 family member [Source:HGNC Symbol;Acc:HGNC:34518]
cg11745092,C7orf25,chromosome 7 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:21703]
cg11755372,ECE2,endothelin converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13275]
cg11781344,UBE2B,ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]
cg11818867,OGFR,opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]
cg11819342,CORIN,corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]
cg11821039,SNED1,sushi, nidogen and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:24696]
cg11826460,EPRS,glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]
cg11838898,ARHGEF4,Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]
cg11856688,CAMSAP1L1,NA
cg11859953,CDK7,cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]
cg11953434,RFWD2,NA
cg11965365,C14orf2,NA
cg11987645,CDCA7L,cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]
cg11993720,SRC,SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]
cg12018777,VPS36,vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312]
cg12072178,VAMP3,vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]
cg12072803,KDM4B,lysine demethylase 4B [Source:HGNC Symbol;Acc:HGNC:29136]
cg12110333,LOC728613,NA
cg12139190,NAP1L4,nucleosome assembly protein 1 like 4 [Source:HGNC Symbol;Acc:HGNC:7640]
cg12147799,HKR1,HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:HGNC:4928]
cg12149391,DLG1,discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]
cg12167239,SLC25A1,solute carrier family 25 member 1 [Source:HGNC Symbol;Acc:HGNC:10979]
cg12202913,C19orf43,NA
cg12217444,RAB8B,RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30273]
cg12233946,BIRC6,baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516]
cg12277145,DCAF8,DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]
cg12280622,INSR,insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]
cg12283460,RNF111,ring finger protein 111 [Source:HGNC Symbol;Acc:HGNC:17384]
cg12288726,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]
cg12293415,RTTN,rotatin [Source:HGNC Symbol;Acc:HGNC:18654]
cg12306853,FUCA2,alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008]
cg12311930,RANBP2,RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]
cg12317783,ZMAT3,zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
cg12393668,CCDC43,coiled-coil domain containing 43 [Source:HGNC Symbol;Acc:HGNC:26472]
cg12478809,COX5A,cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]
cg12479098,PRKCDBP,NA
cg12483876,MMP24,matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]
cg12501923,FBF1,Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
cg12524179,CD276,CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]
cg12531003,ZNF580,zinc finger protein 580 [Source:HGNC Symbol;Acc:HGNC:29473]
cg12539128,TEX261,testis expressed 261 [Source:HGNC Symbol;Acc:HGNC:30712]
cg12575181,PIGH,phosphatidylinositol glycan anchor biosynthesis class H [Source:HGNC Symbol;Acc:HGNC:8964]
cg12592463,C1orf63,NA
cg12615100,SFPQ,splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]
cg12634957,SYNC,syncoilin, intermediate filament protein [Source:HGNC Symbol;Acc:HGNC:28897]
cg12683173,AUTS2,AUTS2, activator of transcription and developmental regulator [Source:HGNC Symbol;Acc:HGNC:14262]
cg12744634,CCDC21,NA
cg12781915,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]
cg12798052,FANCE,Fanconi anemia complementation group E [Source:HGNC Symbol;Acc:HGNC:3586]
cg12798992,FGFR1OP,FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]
cg12801082,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]
cg12802086,MECR,mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]
cg12804544,TIMM22,translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]
cg12822818,PTS,6-pyruvoyltetrahydropterin synthase [Source:HGNC Symbol;Acc:HGNC:9689]
cg12850242,PCYOX1,prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]
cg12900942,THRAP3,thyroid hormone receptor associated protein 3 [Source:HGNC Symbol;Acc:HGNC:22964]
cg12970724,CRLF1,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]
cg12995160,STK3,serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]
cg13042252,C8orf84,NA
cg13068698,DPY19L1,dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]
cg13137476,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10 [Source:HGNC Symbol;Acc:HGNC:24637]
cg13179880,AKR1A1,aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]
cg13180375,PPP3CC,protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]
cg13226597,RAC1,Rac family small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:9801]
cg13236881,PON2,paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]
cg13343565,PLD2,phospholipase D2 [Source:HGNC Symbol;Acc:HGNC:9068]
cg13357249,PIP5K1A,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [Source:HGNC Symbol;Acc:HGNC:8994]
cg13401831,TUBA8,tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]
cg13408636,PPP1R3E,protein phosphatase 1 regulatory subunit 3E [Source:HGNC Symbol;Acc:HGNC:14943]
cg13410446,TLE1,transducin like enhancer of split 1 [Source:HGNC Symbol;Acc:HGNC:11837]
cg13419700,SELK,NA
cg13452400,CMPK2,cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]
cg13470069,RAB5C,RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]
cg13473383,ZDHHC5,zinc finger DHHC-type containing 5 [Source:HGNC Symbol;Acc:HGNC:18472]
cg13475031,RAD23B,RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]
cg13484546,FBLIM1,filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]
cg13499271,COL5A1,collagen type V alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2209]
cg13503087,RILPL2,Rab interacting lysosomal protein like 2 [Source:HGNC Symbol;Acc:HGNC:28787]
cg13508391,TEAD4,TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]
cg13509195,CPNE8,copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]
cg13559144,DDX55,DEAD-box helicase 55 [Source:HGNC Symbol;Acc:HGNC:20085]
cg13580934,LRRCC1,leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]
cg13621212,MLLT3,MLLT3, super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7136]
cg13639157,WDR34,WD repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:28296]
cg13679077,TOMM7,translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]
cg13707780,DIXDC1,DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]
cg13710595,BAHD1,bromo adjacent homology domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29153]
cg13717725,RASD2,RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]
cg13729116,LETM1,leucine zipper and EF-hand containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6556]
cg13734518,DLD,dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]
cg13735965,ZNF616,zinc finger protein 616 [Source:HGNC Symbol;Acc:HGNC:28062]
cg13751330,POMT1,protein O-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:9202]
cg13755373,RCOR1,REST corepressor 1 [Source:HGNC Symbol;Acc:HGNC:17441]
cg13777294,ACSS2,acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]
cg13806095,TASP1,taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
cg13810556,RPL37A,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]
cg13826167,ANKDD1A,ankyrin repeat and death domain containing 1A [Source:HGNC Symbol;Acc:HGNC:28002]
cg13841742,OCIAD2,OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]
cg13886636,ST6GALNAC4,ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]
cg13906792,C15orf17,NA
cg13911723,ZNF853,zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]
cg13931999,HINT2,histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344]
cg13974409,SCYL1,SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]
cg13993179,RALBP1,ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]
cg14006239,AIF1L,allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]
cg14009312,STK11,serine/threonine kinase 11 [Source:HGNC Symbol;Acc:HGNC:11389]
cg14013457,MOBKL2B,NA
cg14013604,PTPN2,protein tyrosine phosphatase, non-receptor type 2 [Source:HGNC Symbol;Acc:HGNC:9650]
cg14034503,TMEM2,transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:11869]
cg14037036,PIGV,phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031]
cg14044120,ENTPD2,ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]
cg14044916,TIMM44,translocase of inner mitochondrial membrane 44 [Source:HGNC Symbol;Acc:HGNC:17316]
cg14076390,DHRS11,dehydrogenase/reductase 11 [Source:HGNC Symbol;Acc:HGNC:28639]
cg14076411,RNGTT,RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]
cg14084056,ZNF641,zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]
cg14088589,TLE4,transducin like enhancer of split 4 [Source:HGNC Symbol;Acc:HGNC:11840]
cg14117180,C9orf89,NA
cg14126461,CADM4,cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]
cg14182621,RYR1,ryanodine receptor 1 [Source:HGNC Symbol;Acc:HGNC:10483]
cg14199455,ARPC5L,actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]
cg14205663,NR2F2,nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]
cg14235723,SIVA1,SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]
cg14261780,IMMP2L,inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]
cg14303330,RPL22,ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]
cg14325649,RBMS1,RNA binding motif single stranded interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9907]
cg14346046,LGR4,leucine rich repeat containing G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:13299]
cg14357226,FBXO33,F-box protein 33 [Source:HGNC Symbol;Acc:HGNC:19833]
cg14391586,SOX18,SRY-box 18 [Source:HGNC Symbol;Acc:HGNC:11194]
cg14401372,MAD1L1,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]
cg14437634,PLEK2,pleckstrin 2 [Source:HGNC Symbol;Acc:HGNC:19238]
cg14457439,WEE1,WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]
cg14459011,NHEDC2,NA
cg14474880,MTF2,metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]
cg14515203,PRDX6,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
cg14552260,MELK,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]
cg14602351,ZCCHC6,zinc finger CCHC-type containing 6 [Source:HGNC Symbol;Acc:HGNC:25817]
cg14623313,APPBP2,amyloid beta precursor protein binding protein 2 [Source:HGNC Symbol;Acc:HGNC:622]
cg14645085,RANBP9,RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727]
cg14665845,CSTF3,cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485]
cg14756353,GOLGB1,golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]
cg14774677,HIP1,huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]
cg14825887,WDSUB1,WD repeat, sterile alpha motif and U-box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26697]
cg14854718,MTOR,mechanistic target of rapamycin kinase [Source:HGNC Symbol;Acc:HGNC:3942]
cg14859044,RNF6,ring finger protein 6 [Source:HGNC Symbol;Acc:HGNC:10069]
cg14865907,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458]
cg14886640,C14orf104,NA
cg14889329,DACT3,dishevelled binding antagonist of beta catenin 3 [Source:HGNC Symbol;Acc:HGNC:30745]
cg14939300,SLC25A35,solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]
cg14969981,TMCC2,transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]
cg15021525,MFSD9,major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]
cg15026696,EFHD2,EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]
cg15032098,UCHL1,ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513]
cg15035705,MAML1,mastermind like transcriptional coactivator 1 [Source:HGNC Symbol;Acc:HGNC:13632]
cg15046693,CEBPG,CCAAT/enhancer binding protein gamma [Source:HGNC Symbol;Acc:HGNC:1837]
cg15081886,LOC441869,NA
cg15090185,MBD2,methyl-CpG binding domain protein 2 [Source:HGNC Symbol;Acc:HGNC:6917]
cg15091337,POLE4,DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]
cg15128510,AURKC,aurora kinase C [Source:HGNC Symbol;Acc:HGNC:11391]
cg15175129,MSRB3,methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]
cg15176895,FAHD2B,fumarylacetoacetate hydrolase domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25318]
cg15195763,ZNF787,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]
cg15220253,FAM105B,NA
cg15252509,MALT1,MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]
cg15267024,LOC388789,NA
cg15473083,ILF2,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]
cg15556090,ZNF746,zinc finger protein 746 [Source:HGNC Symbol;Acc:HGNC:21948]
cg15572535,BACH1,BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]
cg15604097,IRF2BP1,interferon regulatory factor 2 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21728]
cg15604242,RAB3D,RAB3D, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9779]
cg15605315,TESK2,testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]
cg15652741,MIB2,mindbomb E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:30577]
cg15666177,ALG8,ALG8, alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]
cg15723195,FAM111A,family with sequence similarity 111 member A [Source:HGNC Symbol;Acc:HGNC:24725]
cg15728769,UBE2E1,ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]
cg15733507,C9orf140,NA
cg15776446,OSBPL6,oxysterol binding protein like 6 [Source:HGNC Symbol;Acc:HGNC:16388]
cg15825417,MEIS3P1,Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7002]
cg15825793,LUC7L2,LUC7 like 2, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:21608]
cg15975802,PTPN6,protein tyrosine phosphatase, non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]
cg16057826,CLIC6,chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]
cg16077257,LARP6,La ribonucleoprotein domain family member 6 [Source:HGNC Symbol;Acc:HGNC:24012]
cg16124337,UBE2J1,ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598]
cg16125291,LPL,lipoprotein lipase [Source:HGNC Symbol;Acc:HGNC:6677]
cg16133845,LMBR1,limb development membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13243]
cg16149238,KLHL29,kelch like family member 29 [Source:HGNC Symbol;Acc:HGNC:29404]
cg16180531,SLCO4A1,solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]
cg16188243,SGTA,small glutamine rich tetratricopeptide repeat containing alpha [Source:HGNC Symbol;Acc:HGNC:10819]
cg16277706,LRRC8D,leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]
cg16298282,KIAA0776,NA
cg16303686,DNAJC13,DnaJ heat shock protein family (Hsp40) member C13 [Source:HGNC Symbol;Acc:HGNC:30343]
cg16358350,ACBD6,acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]
cg16477886,WHSC1L1,NA
cg16484842,TH1L,NA
cg16511061,ZNF225,zinc finger protein 225 [Source:HGNC Symbol;Acc:HGNC:13018]
cg16525281,KCNK6,potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281]
cg16540259,NDST2,N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]
cg16574924,HSPA4L,heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041]
cg16579893,TCEB3,NA
cg16592150,MAP3K7,mitogen-activated protein kinase kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6859]
cg16603012,APRT,adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]
cg16692196,CTBS,chitobiase [Source:HGNC Symbol;Acc:HGNC:2496]
cg16704389,KATNB1,katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]
cg16707128,MTF1,metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428]
cg16712472,FAM165B,NA
cg16714230,IPO8,importin 8 [Source:HGNC Symbol;Acc:HGNC:9853]
cg16718920,HP1BP3,heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]
cg16722792,TICAM1,toll like receptor adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:18348]
cg16739865,TSPAN9,tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]
cg16743289,CACYBP,calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]
cg16746471,KIAA1324L,KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
cg16771596,C9orf30,NA
cg16810487,LENG9,leukocyte receptor cluster member 9 [Source:HGNC Symbol;Acc:HGNC:16306]
cg16848984,C13orf1,NA
cg16862762,PLSCR3,phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]
cg16863447,TMEM117,transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]
cg16915676,TMEM17,transmembrane protein 17 [Source:HGNC Symbol;Acc:HGNC:26623]
cg16918801,RDH14,retinol dehydrogenase 14 [Source:HGNC Symbol;Acc:HGNC:19979]
cg16920189,MEF2A,myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993]
cg16922557,HIPK1,homeodomain interacting protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:19006]
cg16961218,ATP9B,ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]
cg17113158,RBL1,RB transcriptional corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:9893]
cg17243659,PRMT2,protein arginine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:5186]
cg17288551,ZNF292,zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]
cg17386128,PDK1,pyruvate dehydrogenase kinase 1 [Source:HGNC Symbol;Acc:HGNC:8809]
cg17462356,FASN,fatty acid synthase [Source:HGNC Symbol;Acc:HGNC:3594]
cg17552046,RRAGD,Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]
cg17554472,POLR3H,RNA polymerase III subunit H [Source:HGNC Symbol;Acc:HGNC:30349]
cg17579214,RAP2A,RAP2A, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9861]
cg17580178,PPP1R9B,protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]
cg17600693,NAT10,N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]
cg17601843,MICALL1,MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]
cg17634401,APOM,apolipoprotein M [Source:HGNC Symbol;Acc:HGNC:13916]
cg17644870,KIAA0895,KIAA0895 [Source:HGNC Symbol;Acc:HGNC:22206]
cg17655614,CDH1,cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]
cg17736772,HCN3,hyperpolarization activated cyclic nucleotide gated potassium channel 3 [Source:HGNC Symbol;Acc:HGNC:19183]
cg17737314,KDM4A,lysine demethylase 4A [Source:HGNC Symbol;Acc:HGNC:22978]
cg17787710,RAC3,Rac family small GTPase 3 [Source:HGNC Symbol;Acc:HGNC:9803]
cg17792658,BBS5,Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]
cg17855783,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16 [Source:HGNC Symbol;Acc:HGNC:29157]
cg17878506,TBC1D4,TBC1 domain family member 4 [Source:HGNC Symbol;Acc:HGNC:19165]
cg17904786,GTF3A,general transcription factor IIIA [Source:HGNC Symbol;Acc:HGNC:4662]
cg17957801,VPS53,VPS53, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:25608]
cg18009000,H2AFY2,H2A histone family member Y2 [Source:HGNC Symbol;Acc:HGNC:14453]
cg18023909,TPRG1L,tumor protein p63 regulated 1 like [Source:HGNC Symbol;Acc:HGNC:27007]
cg18079334,ARRDC4,arrestin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28087]
cg18149561,ZSWIM4,zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]
cg18151345,SLC15A3,solute carrier family 15 member 3 [Source:HGNC Symbol;Acc:HGNC:18068]
cg18168387,DYNLL1,dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]
cg18177659,RIOK3,RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]
cg18180935,RAB27A,RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]
