id,gene,description
cg16842423,GALNTL4,NA
cg16880597,LRP6,LDL receptor related protein 6 [Source:HGNC Symbol;Acc:HGNC:6698]
cg16992257,SPG21,SPG21, maspardin [Source:HGNC Symbol;Acc:HGNC:20373]
cg17081801,CLTC,clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]
cg17090968,SLC38A1,solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]
cg17108629,RAB38,RAB38, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9776]
cg17133967,TFAM,transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]
cg17139210,DENND2C,DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]
cg17168830,ZNF195,zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]
cg17174775,AASS,aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]
cg17411103,HELZ,helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878]
cg17427102,RBM27,RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]
cg17470697,ZCCHC24,zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]
cg17494927,LRRC8E,leucine rich repeat containing 8 VRAC subunit E [Source:HGNC Symbol;Acc:HGNC:26272]
cg17516156,INPP1,inositol polyphosphate-1-phosphatase [Source:HGNC Symbol;Acc:HGNC:6071]
cg17606287,HIATL2,NA
cg17633033,CACNB1,calcium voltage-gated channel auxiliary subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:1401]
cg17647744,TMEM9B,TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]
cg17699947,KBTBD8,kelch repeat and BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:30691]
cg17752088,HOMER1,homer scaffolding protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]
cg17808646,PFKFB2,6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:8873]
cg17812951,KIAA2018,NA
cg17818912,OCLN,occludin [Source:HGNC Symbol;Acc:HGNC:8104]
cg17845532,MATK,megakaryocyte-associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6906]
cg17976829,GLRX3,glutaredoxin 3 [Source:HGNC Symbol;Acc:HGNC:15987]
cg18080303,LAMA4,laminin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6484]
cg18094824,CENPE,centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]
cg18095732,ZDHHC20,zinc finger DHHC-type containing 20 [Source:HGNC Symbol;Acc:HGNC:20749]
cg18097726,HTT,huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]
cg18113602,CMTM6,CKLF like MARVEL transmembrane domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19177]
cg18209001,SMNDC1,survival motor neuron domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16900]
cg18296071,RBM12B,RNA binding motif protein 12B [Source:HGNC Symbol;Acc:HGNC:32310]
cg18309752,SUMO1,small ubiquitin-like modifier 1 [Source:HGNC Symbol;Acc:HGNC:12502]
cg18386867,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187]
cg18488430,NKD2,naked cuticle homolog 2 [Source:HGNC Symbol;Acc:HGNC:17046]
cg18513200,BOD1L,NA
cg18518914,BUB1,BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]
cg18545490,ATXN2,ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555]
cg18553976,DDX12,NA
cg18602314,GFPT2,glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]
cg18731976,ROCK2,Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]
cg18768887,NACC2,NACC family member 2 [Source:HGNC Symbol;Acc:HGNC:23846]
cg18783781,SLC25A33,solute carrier family 25 member 33 [Source:HGNC Symbol;Acc:HGNC:29681]
cg18829411,HMGN1,high mobility group nucleosome binding domain 1 [Source:HGNC Symbol;Acc:HGNC:4984]
cg18849169,GPX3,glutathione peroxidase 3 [Source:HGNC Symbol;Acc:HGNC:4555]
cg18856004,OTUD3,OTU deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:29038]
cg18923964,SRP54,signal recognition particle 54 [Source:HGNC Symbol;Acc:HGNC:11301]
cg18958585,AHNAK2,AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]
cg18965086,TAF13,TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]
cg19040620,MTMR4,myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]
cg19078334,TXN,thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]
cg19156104,PLCL1,phospholipase C like 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:9063]
cg19285277,C2orf42,chromosome 2 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:26056]
cg19303748,TSPAN4,tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]
cg19311153,MARVELD3,MARVEL domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30525]
cg19416879,COIL,coilin [Source:HGNC Symbol;Acc:HGNC:2184]
cg19476647,LTBR,lymphotoxin beta receptor [Source:HGNC Symbol;Acc:HGNC:6718]
cg19594822,HEY1,hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]
cg19595912,ERO1LB,NA
cg19596755,CPT1A,carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
cg19631472,LDHA,lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]
cg19647611,RPL6,ribosomal protein L6 [Source:HGNC Symbol;Acc:HGNC:10362]
cg19716816,GMCL1,germ cell-less, spermatogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23843]
cg19802458,FIS1,fission, mitochondrial 1 [Source:HGNC Symbol;Acc:HGNC:21689]
cg19818293,LTA4H,leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]
cg19895197,C17orf37,NA
cg19896655,LEO1,LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]
cg20005057,GABARAPL1,GABA type A receptor associated protein like 1 [Source:HGNC Symbol;Acc:HGNC:4068]
cg20064704,PIGU,phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]
cg20104432,TTC26,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882]
cg20131596,PAM,peptidylglycine alpha-amidating monooxygenase [Source:HGNC Symbol;Acc:HGNC:8596]
cg20133730,PDK2,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]
cg20201639,SNHG5,small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]
cg20526800,FAM83C,family with sequence similarity 83 member C [Source:HGNC Symbol;Acc:HGNC:16121]
cg20546263,C3orf33,chromosome 3 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:26434]
cg20603181,SSSCA1,Sjogren syndrome/scleroderma autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:11328]
cg20621256,C9orf169,NA
cg20780880,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1 [Source:HGNC Symbol;Acc:HGNC:3212]
cg20785796,SATB2,SATB homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21637]
cg20786221,CCT6P1,chaperonin containing TCP1 subunit 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33094]
cg20806180,MGAT3,mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]
cg20908224,MAML3,mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]
cg20956314,XYLB,xylulokinase [Source:HGNC Symbol;Acc:HGNC:12839]
cg21022435,NFRKB,nuclear factor related to kappaB binding protein [Source:HGNC Symbol;Acc:HGNC:7802]
cg21023834,ITPKA,inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]
cg21101538,CCDC85C,coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]
cg21152671,TRAF1,TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]
cg21179305,ZCCHC7,zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]
cg21338852,MCFD2,multiple coagulation factor deficiency 2 [Source:HGNC Symbol;Acc:HGNC:18451]
cg21347644,EPC2,enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543]
cg21541083,STXBP2,syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]
cg21656748,SCARB2,scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]
cg21837569,RBM5,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]
cg21861233,SLC45A4,solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]
cg21881273,SLC43A2,solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]
cg21904978,PDS5A,PDS5 cohesin associated factor A [Source:HGNC Symbol;Acc:HGNC:29088]
cg21943797,ID2,inhibitor of DNA binding 2 [Source:HGNC Symbol;Acc:HGNC:5361]
cg22005832,TNPO1,transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]
cg22040815,RAB11A,RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]
cg22092521,CFD,complement factor D [Source:HGNC Symbol;Acc:HGNC:2771]
cg22159421,CAT,catalase [Source:HGNC Symbol;Acc:HGNC:1516]
cg22163406,MANBAL,mannosidase beta like [Source:HGNC Symbol;Acc:HGNC:15799]
cg22284748,LETM2,leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]
cg22312354,CCDC106,coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]
cg22332266,CHORDC1,cysteine and histidine rich domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]
cg22388161,PDIK1L,PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:HGNC:18981]
cg22429852,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]
cg22545112,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]
cg22614400,GIGYF1,GRB10 interacting GYF protein 1 [Source:HGNC Symbol;Acc:HGNC:9126]
cg22658244,ZNF551,zinc finger protein 551 [Source:HGNC Symbol;Acc:HGNC:25108]
cg22693863,RFX1,regulatory factor X1 [Source:HGNC Symbol;Acc:HGNC:9982]
cg22704057,MTHFD2,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]
cg22719913,TM6SF1,transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]
cg22838378,STARD5,StAR related lipid transfer domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18065]
cg22917801,TM9SF1,transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]
cg22957201,TMEM44,transmembrane protein 44 [Source:HGNC Symbol;Acc:HGNC:25120]
cg23215333,PPIH,peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]
cg23231515,TEAD1,TEA domain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11714]
cg23281712,ADCY3,adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]
cg23332817,TMEM62,transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]
cg23354224,ZC3H7B,zinc finger CCCH-type containing 7B [Source:HGNC Symbol;Acc:HGNC:30869]
cg23389061,FAM158A,NA
cg23395310,SNHG7,small nucleolar RNA host gene 7 [Source:HGNC Symbol;Acc:HGNC:28254]
cg23448139,ZFP112,NA
cg23490074,C19orf2,NA
cg23531488,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5 [Source:HGNC Symbol;Acc:HGNC:7688]
cg23552192,UBXN2B,UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]
cg23560113,MXD1,MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]
cg23624271,MED30,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]
cg23693487,PPP2CB,protein phosphatase 2 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9300]
cg23697861,ZDHHC4,zinc finger DHHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:18471]
cg23904249,CCDC86,coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]
cg23920917,CPSF6,cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871]
cg23969338,PCDHB2,protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]
cg23987876,PTPRU,protein tyrosine phosphatase, receptor type U [Source:HGNC Symbol;Acc:HGNC:9683]
cg24176037,TBPL1,TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]
cg24176566,ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]
cg24477401,ARHGAP27,Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]
cg24481441,SFRS4,NA
cg24498376,STK39,serine/threonine kinase 39 [Source:HGNC Symbol;Acc:HGNC:17717]
cg24524451,ADCK2,aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039]
cg24541871,SMEK2,NA
cg24542643,EFR3A,EFR3 homolog A [Source:HGNC Symbol;Acc:HGNC:28970]
cg24631739,FOXN2,forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]
cg24678869,DENND4B,DENN domain containing 4B [Source:HGNC Symbol;Acc:HGNC:29044]
cg24860970,TERF1,telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]
cg24865210,UBLCP1,ubiquitin like domain containing CTD phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:28110]
cg24913935,BUD13,BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]
cg24987293,ANAPC5,anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713]
cg25147842,HAUS3,HAUS augmin like complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28719]
cg25202116,ITGA5,integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]
cg25292908,CENPC1,NA
cg25479216,NANS,N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]
cg25598083,ACOT2,acyl-CoA thioesterase 2 [Source:HGNC Symbol;Acc:HGNC:18431]
cg25620797,PNPT1,polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]
cg25632983,EP400NL,NA
cg25668922,RAI14,retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]
cg25732426,PTTG1IP,PTTG1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524]
cg25777640,ELOF1,elongation factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:28691]
cg26050975,MGAT4B,mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B [Source:HGNC Symbol;Acc:HGNC:7048]
cg26082202,C14orf118,NA
cg26108379,MPP5,membrane palmitoylated protein 5 [Source:HGNC Symbol;Acc:HGNC:18669]
cg26111157,TTC28,tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]
cg26145926,HMCN1,hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
cg26153578,RCAN1,regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]
cg26239391,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]
cg26485563,ANKRD52,ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]
cg26489057,SLC44A2,solute carrier family 44 member 2 [Source:HGNC Symbol;Acc:HGNC:17292]
cg26513734,EPHX1,epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401]
cg26585644,DCI,NA
cg26608332,MED15,mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]
cg26619624,SHFM1,NA
cg26634911,NFXL1,nuclear transcription factor, X-box binding like 1 [Source:HGNC Symbol;Acc:HGNC:18726]
cg26738904,SHKBP1,SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214]
cg26786569,WBP1,WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737]
cg26808747,ADAM12,ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]
cg27005118,COX10,COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor [Source:HGNC Symbol;Acc:HGNC:2260]
cg27037103,MDGA1,MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]
cg27039625,NT5E,5'-nucleotidase ecto [Source:HGNC Symbol;Acc:HGNC:8021]
cg27059819,PODXL2,podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936]
cg27060381,TBC1D10A,TBC1 domain family member 10A [Source:HGNC Symbol;Acc:HGNC:23609]
cg27125965,ZNF627,zinc finger protein 627 [Source:HGNC Symbol;Acc:HGNC:30570]
cg27197504,KLHL24,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
cg27204163,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]
cg27308707,KIF20B,kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]
cg27372027,DNAJA3,DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]
cg27390207,ZNF428,zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]
cg27544759,CDK12,cyclin dependent kinase 12 [Source:HGNC Symbol;Acc:HGNC:24224]
cg27570636,SMYD2,SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982]
